feature_name,address,city,state,side,category,group_class,year_dedicated,year_rededicated,latitude,longitude
Confederate Soldiers Monument,Old Catawba County Courthouse. 30 N. College Ave.,Newton,NC,South,Monument,Monument,1907,NA,35.663391,-81.22214
Confederate Soldiers Monument,210 N. Main St.,Oxford,NC,South,Monument,Monument,1909,NA,36.3099684,-78.587931
Confederate Soldiers Monument,Old Chatham County Courthouse 15-501 And 64,Pittsboro,NC,South,Monument,Monument,1907,NA,35.720509,-79.177168
Confederate Soldiers Monument,Lee St. And W. Washington St.,Rockingham,NC,South,Monument,Monument,1930,NA,34.939374,-79.774528
Confederate Soldiers Monument,Battle Park. Falls Rd. And Stonewall Dr.,Rocky Mount,NC,South,Monument,Monument,1917,NA,35.962044,-77.805419
Confederate Soldiers Monument,W. Innes St. And Church St.,Salisbury,NC,South,Monument,Monument,1909,NA,35.668367,-80.471056
Confederate Soldiers Monument,301 N. Greene St.,Snow Hill,NC,South,Monument,Monument,1929,NA,35.455695,-77.670372
Confederate Soldiers Monument,Old Iredell County Courthouse. S. Center And Court Streets,Middletown,NC,South,Monument,Monument,2001,NA,35.478177,-80.012518
Confederate Soldiers Monument,Town Common. N. Main St.,Tarboro,NC,South,Monument,Monument,1904,NA,35.900375,-77.536182
Confederate Soldiers Monument,E. Ninth St. And Maple St.,Weldon,NC,South,Monument,Monument,1908,NA,36.420518,-77.598471
Confederate Soldiers Monument,S. 3rd St. And Dock St.,Wilmington,NC,South,Monument,Monument,1924,NA,34.234271,-77.945903
Confederate Soldiers Monument,S. King St. And Dundee St.,Windsor,NC,South,Monument,Monument,1896,NA,35.997141,-76.945556
Confederate Soldiers Monument,Old Caswell County Courthouse. 144 Courthouse Square,Yanceyville,NC,South,Monument,Monument,1921,NA,36.403489,-79.336346
Confederate Soldiers Monument,Old City Hall. 600 E. Trade St.,Charlotte,NC,South,Monument,Monument,1977,NA,35.222485,-80.838355
Confederate Soldiers Monument,Randolph County Courthouse. 176 E. Salisbury St.,Asheboro,NC,South,Monument / Courthouse,Monument,1911,NA,35.706131,-79.813111
Confederate Soldiers Monument,Pender County Courthouse. 100 N. Wright St.,Burgaw,NC,South,Monument / Courthouse,Monument,1914,NA,34.550561,-77.926312
Confederate Soldiers Monument,Yancey County Courthouse. 110 Town Square,Burnsville,NC,South,Monument / Courthouse,Monument,2009,NA,35.917036,-82.298894
Confederate Soldiers Monument,Sampson County Courthouse. 101 E. Main St.,Clinton,NC,South,Monument / Courthouse,Monument,1916,NA,34.9980158,-78.3238042
Confederate Soldiers Monument,Tyrrell County Courthouse. 403 Main St.,Columbia,NC,South,Monument / Courthouse,Monument,1902,NA,35.9175704,-76.2518954
Confederate Soldiers Monument,Currituck Cunty Courthouse,Currituck,NC,South,Monument / Courthouse,Monument,1918,NA,36.4465659,-76.0142968
Confederate Soldiers Monument,Old Stokes County Courthouse,Danbury,NC,South,Monument / Courthouse,Monument,1990,NA,36.4093047,-80.2058831
Confederate Soldiers Monument,Old Surry County Courthouse. Main St.,Dobson,NC,South,Monument / Courthouse,Monument,2000,NA,36.3852517,-80.7154028
Confederate Soldiers Monument,Old Durham County Courthouse. 200 E. Main St.,Durham,NC,South,Monument / Courthouse,Monument,1924,NA,35.9939212,-78.8992095
Confederate Soldiers Monument,Pasquotank County Courthouse. 206 E. Main St.,Elizabeth City,NC,South,Monument / Courthouse,Monument,1911,NA,36.3004731,-76.2224481
Confederate Soldiers Monument,Alamance County Courthouse. Main And Elm Streets,Graham,NC,South,Monument / Courthouse,Monument,1914,NA,36.06954,-79.40035
Confederate Soldiers Monument,Pitt County Courthouse. 100 W. Third St.,Greenville,NC,South,Monument / Courthouse,Monument,1914,NA,35.6137505,-77.3728306
Confederate Soldiers Monument,Vance County Courthouse. 156 Church St.,Hendersonville,NC,South,Monument / Courthouse,Monument,1903,NA,35.31444,-82.46017
Confederate Soldiers Monument,Perquimans County Courthouse. 128 N. Church St.,Hertford,NC,South,Monument / Courthouse,Monument,1912,NA,36.1893383,-76.4657108
Confederate Soldiers Monument,Scotland County Courthouse. 212 Biggs St.,Laurinburg,NC,South,Monument / Courthouse,Monument,1912,NA,34.77589,-79.4605
Confederate Soldiers Monument,Caldwell County Courthouse. 216 Main St. Nw,Lenoir,NC,South,Monument / Courthouse,Monument,1910,NA,35.914790000000004,-81.53972
Confederate Soldiers Monument,Robeson County Courthouse. 500 N. Elm St.,Lumberton,NC,South,Monument / Courthouse,Monument,1907,NA,34.6200639,-79.0082079
Confederate Soldiers Monument,Person County Courthouse. 105 S. Main St.,Roxboro,NC,South,Monument / Courthouse,Monument,1922,NA,36.3938497,-78.9843324
Confederate Soldiers Monument,Rutherford County Courthouse. 229 N. Main St.,Rutherfordton,NC,South,Monument / Courthouse,Monument,1910,NA,35.3690406,-81.9575585
Confederate Soldiers Monument,Cleveland County Courthouse,Shelby,NC,South,Monument / Courthouse,Monument,1906,NA,35.2908659,-81.5392019
Confederate Soldiers Monument,Jones County Courthouse. 101 Market St.,Trenton,NC,South,Monument / Courthouse,Monument,1960,NA,35.0631616,-77.3533637
Confederate Soldiers Monument,Anson County Courthouse. 114 N. Greene St.,Wadesboro,NC,South,Monument / Courthouse,Monument,1906,NA,34.9669913,-80.0767427
Confederate Soldiers Monument,Warren County Courthouse. 109 S. Main St.,Warrenton,NC,South,Monument / Courthouse,Monument,1913,NA,36.3982513,-78.1552497
Confederate Soldiers Monument,Courthouse Square. 4Th St. And Liberty St.,Winston-Salem,NC,South,Monument / Courthouse,Monument,1905,NA,36.09833,-80.2330951
Confederate Soldiers Monument,Hertford County Courthouse. 701 King St.,Winton,NC,South,Monument / Courthouse,Monument,1913,NA,36.397028,-76.933703
Confederate Soldiers Monument,Old Jackson County Courthouse. Keener St. And Savannah Rd.,Sylvia,NC,South,Monument,Monument,1915,NA,35.373779999999996,-83.22764
Confederate Street,NA,Monroe,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.9867785,-80.5213889
Confederate Street,NA,Lexington,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.849899,-80.2604891
Confederate Street,NA,Windsor,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0004523,-76.959712
Confederate Women's Monument,State Capitol Grounds,Raleigh,NC,South,Monument,Monument,1914,NA,35.7795897,-78.6381787
CSS Neuse Confederate Ironclad Gunboat Monument,South Heritage Street And West Caswell Street,Kinston,NC,South,Monument,Monument,NA,NA,35.2604229,-77.5896209
Davie County War Memorial,Mocksville Town Square Lawn,Mocksville,NC,South,Monument,Monument,1987,NA,35.8940263,-80.5614494
Early Drive,NA,Wilmington,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6092315,-78.1175582
First Confederate Flag Marker and Monument,Franklin County Courthouse,Louisburg,NC,South,Monument / Courthouse,Monument,1923,NA,36.09877,-78.30099
Forest City Confederate Monument,East Main Street And Depot Street,Forest City,NC,South,Monument,Monument,1932,NA,35.3326664,-81.8656339
Fort Bragg,NA,Fort Bragg,NC,South,Military Base,Military Base,1918,NA,35.1420888,-79.0715766
Gaston County Confederate Soldier Monument,Historic Gaston County Courthouse. N. Gaston St.,Dallas,NC,South,Monument / Courthouse,Monument,2003,NA,35.3162766,-81.1758616
General Lee Avenue,NA,Fayetteville,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.0609098,-78.9045332
General Lee Avenue,NA,Dunn,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.316446,-78.6160706
General Lee Lane,NA,Clinton,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.9269155,-78.4145916
General Lee Street,NA,Spring Lake,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.2463016,-78.8808408
General Robert Hoke Monument,British Rd. And Nc Hwy 70,Kinston,NC,South,Monument,Monument,1920,NA,35.2626635,-77.5816353
George Davis Statue,South 3rd Street And Market Street,Wilmington,NC,South,Monument,Monument,1909,NA,34.235566,-77.945756
Henry Lawson Wyatt Memorial Fountain,Town Common. N. Main St.,Tarboro,NC,South,Monument,Monument,1910,NA,35.900375,-77.536182
Henry Lawson Wyatt Monument,State Capitol Grounds,Raleigh,NC,South,Monument,Monument,1912,NA,35.7795897,-78.6381787
Hill Lane,NA,Mebane,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0867148,-79.2797251
Hoke County,NA,Raeford,NC,South,County,County,1911,NA,34.9809995,-79.2241997
Jeb Stuart Drive,NA,Wilmington,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6092315,-78.1175582
Jefferson Davis Monument,Old Airport Road,Fletcher,NC,South,Monument,Monument,1931,NA,35.4404372,-82.4981942
Jefferson Davis Plaque,S. Tyrone St. And Forth St.,Charlotte,NC,South,Monument,Monument,NA,NA,35.2270869,-80.8431267
Jefferson Davis Street,NA,Hope Mills,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.9644181,-78.9485054
Jefferson Davis Street,NA,Charlotte,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.2549282,-80.8323904
Johnston Drive,NA,Wilmington,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6092315,-78.1175582
Last Meetings of the Confederate Cabinet Marker,122 S. Tyrone St.,Charlotte,NC,South,Monument,Monument,1915,NA,35.226729,-80.8437836
Lee County,NA,Sanford,NC,South,County,County,1907,NA,35.4798757,-79.1802994
Longstreet Drive,NA,Wilmington,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6092315,-78.1175582
Memorial Drinking Fountain,Wilson County Courthouse. 115 Nash St. E.,Wilson,NC,South,Monument / Courthouse,Monument,1926,NA,35.725405,-77.910327
Mitchell County's Confederate Dead,Mitchell County Courthouse,Bakersville,NC,South,Monument / Courthouse,Monument,NA,NA,36.015507,-82.15819
Monument to 60th Regiment North Carolina Volunteers,College St. And Court Plaza,Asheville,NC,South,Monument / Courthouse,Monument,1905,NA,35.596245,-82.548873
"Monument to the ""Confederate Grays"" 20th Regiment North Carolina State Troops",W. Main St. And N. Faison Ave.,Faison,NC,South,Monument,Monument,1932,NA,35.124041,-78.135413
North Carolina Confederate Veterans Forest,Blue Ridge Parkway,Waynesville,NC,South,Forest,Other,1956,NA,35.4082464,-83.0465408
Old Jefferson Davis Highway,NA,NA,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.5238047,-79.1857503
Pemberton Drive,NA,Wilmington,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6092315,-78.1175582
Pender County,NA,Burgaw,NC,South,County,County,1875,NA,34.5521113,-77.926098
Pettigrew Drive,NA,Wilmington,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6092315,-78.1175582
Pickett Avenue,NA,Spencer,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.688579,-80.4549699
Pickett Avenue,NA,Salisbury,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.690707,-80.450133
Pickett Lane,NA,Mebane,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0867148,-79.2797251
Robert E. Lee Drive,NA,Flat Rock,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.2700064,-82.439332
Robert E. Lee Drive,NA,Sanford,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.4313268,-79.1316611
Robert E. Lee Drive,NA,Watha,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6092315,-78.1175582
Robert E. Lee Drive,NA,Kinston,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.250086,-77.5167015
Robert E. Lee Drive,NA,Wilmington,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.1897826,-77.9000097
Rose O'Neale Greenhow Monument,S. 3rd And Dock Street,Wilmington,NC,South,Monument,Monument,NA,NA,34.245808,-77.931732
Samuel A'Court Ashe Monument,Capitol Square Grounds,Raleigh,NC,South,Monument,Monument,1940,NA,35.7795897,-78.6381787
Silent Sam Confederate Soldiers Monument,"Mccorkle Place, Unc Campus",Chapel Hill,NC,South,Monument,Monument,1913,NA,35.9131996,-79.0558445
Sons of Confederate Veterans Commemorative License Plate,NA,Raleigh,NC,South,Commemorative License Plate,Commemorative License Plate,NA,NA,35.8436867,-78.7851404
Stonewall,NA,Stonewall,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.1357819,-76.7805689
Stonewall Drive,NA,Mebane,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0867148,-79.2797251
Stonewall Jackson Drive,NA,Wilmington,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6092315,-78.1175582
Stonewall Jackson Youth Development Center,NA,Concord,NC,South,Jail,Other,1909,NA,35.4087517,-80.579511
Stonewall Road,NA,Spencer,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.688579,-80.4549699
Stonewall Road,NA,Salisbury,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.685353,-80.460578
Stuart Lane,NA,Mebane,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0867148,-79.2797251
Stuart Street,NA,Spencer,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.688579,-80.4549699
Stuart Street,NA,Salisbury,NC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.6878559,-80.456144
The Last Grand Review,Buffalo Road And Old Beulah Road,Selma,NC,South,Monument,Monument,1990,NA,35.55895,-78.296843
Thomasville and Davidson County Civil War Memorial,Near 5 East Main Street,Thomasville,NC,South,Monument,Monument,1910,NA,35.88307,-80.08037
Vance County,NA,Henderson,NC,South,County,County,1881,NA,36.3295905,-78.3991638
Veterans Memorial,Mcdowell County Courthouse. 49 S. Main St.,Marion,NC,South,Monument / Courthouse,Monument,NA,NA,35.6835104,-82.008437
Jefferson Davis Highway,NA,NA,NM,Not a State,Road / Street / Highway,Highway / Roadway,NA,NA,32.2554971,-107.8854724
Jeff Davis Peak,Snake Range Mountains,Snake Range Mountains,NV,North,Mountain,Other,NA,NA,38.9883374,-114.3013218
General Lee Avenue,NA,Brooklyn,NY,South,Road / Street / Highway,Highway / Roadway,NA,NA,40.609756,-74.0314343
Longstreet Avenue,NA,Bronx,NY,South,Road / Street / Highway,Highway / Roadway,NA,NA,40.8170475,-73.8072879
Stonewall Jackson Drive,NA,Brooklyn,NY,South,Road / Street / Highway,Highway / Roadway,NA,NA,40.606693,-74.0317513
Beauregard Court,NA,Raywick,OH,North,Road / Street / Highway,Highway / Roadway,NA,NA,39.1862034,-84.2235198
Jeb Stuart Drive,NA,Raywick,OH,North,Road / Street / Highway,Highway / Roadway,NA,NA,39.1862034,-84.2235198
Stonewall Jackson Drive,NA,Raywick,OH,North,Road / Street / Highway,Highway / Roadway,NA,NA,39.1862034,-84.2235198
City of Stonewall,NA,Stonewall,OK,South,Municipality,Municipality,NA,NA,34.6511287,-96.5355493
Confederate Monument,Confederate Veterans Home,Ardmore,OK,Not a State,Monument,Monument,1910,NA,34.1742611,-97.1436254
Confederate Monument,Cherokee National Capitol,Tahlequah,OK,Not a State,Monument,Monument,1913,NA,35.91537,-94.969956
Confederate Monument,Bryan County Courthouse,Durant,OK,Not a State,Monument / Courthouse,Monument,1918,NA,33.993151,-96.379418
Confederate Soldiers,Dc Minner Street,Rentiesville,OK,Not a State,Monument,Monument,1983,NA,35.5278235,-95.4867271
Jackson County,NA,Altus,OK,Not a State,County,County,1907,NA,34.637765,-99.3340442
Lee Elementary School,424 Southwest 29Th St,Oklahoma City,OK,Not a State,School,School,1910,NA,35.4351883,-97.5203535
Lee Elementary School,301 West Bert,Pauls Valley,OK,Not a State,School,School,NA,NA,34.7448474,-97.2281885
Lee Elementary School,1920 South Cincinnati Ave,Tulsa,OK,Not a State,School,School,1918,NA,36.1348828,-95.9834558
Robert E. Lee Elementary School,824 West Louisiana Street,Durant,OK,Not a State,School,School,NA,NA,33.9895669,-96.385877
Rose Hill,Us-70,Hugo,OK,Not a State,Monument,Monument,NA,NA,34.0070043,-95.4910202
Stand Waite Monument,Cherokee National Capitol,Tahlequah,OK,Not a State,Monument,Monument,1971,NA,35.912372,-94.970665
Stonewall Elementary School,600 South Highschool,Stonewall,OK,Not a State,School,School,NA,NA,34.6474256,-96.5284954
Confederate Lane,NA,McConnellsburg,PA,North,Road / Street / Highway,Highway / Roadway,NA,NA,39.9223805,-78.0125122
Confederate Soldiers,Buchanan Trail,McConnellsburg,PA,North,Monument,Monument,1929,NA,39.918262,-77.974531
Last Confederate Bivouac Monument,Great Cove Road And Confederate Lane,McConnellsburg,PA,North,Monument,Monument,1930,NA,39.9223805,-78.0125122
Lee Park Avenue,NA,Wilkes-Barre,PA,North,Road / Street / Highway,Highway / Roadway,NA,NA,41.2275742,-75.9198217
"""Lest We Forget""",Calhoun County Courthouse,St. Matthews,SC,South,Monument / Courthouse,Monument,1914,NA,33.6633044,-80.7812054
Abbeville Confederate Monument,The Square,Abbeville,SC,South,Monument,Monument,1906,NA,34.1781719,-82.3790147
Bamberg County Confederate Monument,Bamberg County Courthouse,Bamberg,SC,South,Monument / Courthouse,Monument,1911,NA,33.298305,-81.034295
Beauregard Avenue,NA,Anderson,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.5348188,-82.6724989
Beauregard Boulevard,NA,Daufuskie Island,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.098584,-80.864271
Beauregard Court,NA,Summerville,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.97145,-80.247196
Beauregard Court,NA,Greer,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.967124,-82.224835
Beauregard Court,NA,Beaufort,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.394427,-80.738474
Beauregard Drive,NA,Honea Path,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.3892516,-82.4891827
Beauregard Drive,NA,Modoc,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.7002609,-82.2231255
Beauregard Lane,NA,Aiken,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.507185,-81.724366
Beauregard Street,NA,Clinton,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.4802927,-81.8919969
Beauregard Street,NA,Charleston,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.7496792,-79.9205437
Beauregard Street,NA,Columbia,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.0047722,-80.9561746
Beauregard Street,NA,Lake City,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.867769,-79.7618497
Beauregard Street,NA,Orangeburg,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.4698485,-80.8598817
Berkeley County Confederate Monument,"Old Santee Canal Park, 950 Stony Landing Rd",Moncks Corner,SC,South,Monument,Monument,2011,NA,33.1960027,-80.0131374
Bonham Avenue,NA,Saluda,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.0071178,-81.7666705
Bonham Court,NA,Anderson,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.510737,-82.648869
Bonham Court,NA,Greenwood,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.2216977,-82.1629055
Bonham Road,NA,Columbia,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.9930382,-80.992882
Bonham Road,NA,Saluda,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.97672,-81.8199251
Bonham Station Road,NA,Union,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.7712144,-81.6429053
Bonham Street,NA,Columbia,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.0084547,-80.9456983
Catawba Indian Monument,Confederate Park. Main St.,Fort Mill,SC,South,Monument,Monument,1900,NA,35.0076233,-80.9443017
Chester Confederate Monument,Courthouse Square,Chester,SC,South,Monument / Courthouse,Monument,1905,NA,34.7048613,-81.2142561
City of Batesburg-Leesville,NA,Batesburg-Leesville,SC,South,Municipality,Municipality,NA,NA,33.91158,-81.5569925
City of Bradley,NA,Bradley,SC,South,Municipality,Municipality,NA,NA,34.0473288,-82.2468569
City of Kershaw,NA,Kershaw,SC,South,Municipality,Municipality,1888,NA,34.5518201,-80.5836836
Clinton Confederate Monument,N. Broad St.,Clinton,SC,South,Monument,Monument,1910,NA,34.4829265,-81.8816773
Confederate Avenue,NA,Columbia,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.0185818,-81.0441349
Confederate Avenue,NA,Lancaster,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6932646,-80.824303
Confederate Defenders of Charleston,White Park Garden (White Point Garden),Charleston,SC,South,Monument,Monument,1932,NA,32.7699417,-79.9302846
Confederate Flag and Monument,John C. Calhoun Drive,Orangeburg,SC,South,Monument,Monument,2001,NA,33.483511,-80.871991
Confederate Memorial,Chesterfield St. And Park Ave.,Aiken,SC,South,Monument,Monument,1901,NA,33.5528133,-81.703033
Confederate Memorial,Hudson St. And N. Zion St. Near Mt. Zion Institute,Winnsboro,SC,South,Monument,Monument,1901,NA,34.383474,-81.085213
Confederate Memorials,Greenwood County Courthouse.,Greenwood,SC,South,Monument / Courthouse,Monument,1903,NA,34.1954001,-82.1617883
Confederate Monument,Calhoun Park,Barnwell,SC,South,Monument,Monument,NA,NA,33.2448733,-81.3587177
Confederate Monument,S. Marlboro St. And E. Main St.,Bennettsville,SC,South,Monument,Monument,1907,NA,34.6213566,-79.6733689
Confederate Monument,Main Street And Church Street,Cross Hill,SC,South,Monument,Monument,1908,NA,34.304344,-81.984025
Confederate Monument,Memorial Plaza,Orangeburg,SC,South,Monument,Monument,1893,NA,33.490206,-80.86357
Confederate Monument,Mineral Spring Park,Williamston,SC,South,Monument,Monument,1942,NA,34.618117,-82.47847
Confederate Monument,Clarendon County Courthouse,Manning,SC,South,Monument / Courthouse,Monument,1914,NA,33.6951627,-80.2109134
Confederate Monument,Colleton County Courthouse,Walterboro,SC,South,Monument / Courthouse,Monument,1911,NA,32.9023561,-80.6677084
Confederate Park,Main St.,Fort Mill,SC,South,Park,Park,1891,NA,34.9673793,-80.9809722
Confederate Soldier,Duncan Park American Legion Home.,Spartanburg,SC,South,Monument,Monument,1910,NA,34.934112,-81.91465
"Confederate Soldier, Williamsburg County","201 W Main St, Courthouse Square",Kingstree,SC,South,Monument,Monument,1910,NA,33.6676643,-79.8306264
Confederate Street,NA,Fort Mill,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.005769,-80.9441667
Confederate Veterans Monument,Town Square,Prosperity,SC,South,Monument,Monument,1928,NA,34.209354,-81.533231
Confederate War Memorial,Monument Square,Camden,SC,South,Monument,Monument,1883,NA,34.2515266,-80.6087252
Defenders of State Sovereignty,Confederate Park. Main St.,Fort Mill,SC,South,Monument,Monument,1891,NA,35.0076233,-80.9443017
Ebenezer Confederate Monument,Ebenezer Road And Bailey Avenue,Rock Hill,SC,South,Monument,Monument,1908,NA,34.965998,-81.051789
Edgefield Confederate Monument,Town Square / Courthouse Square. Main St.,Edgefield,SC,South,Monument / Courthouse,Monument,1900,NA,33.7884013,-81.9246796
Faithful Slaves Monument,Confederate Park. Main St.,Fort Mill,SC,South,Monument,Monument,1895,NA,35.0076233,-80.9443017
First Secession Meeting Columns,Magazine St. And S. 1-120,Abbeville,SC,South,Monument,Monument,1927,NA,34.1781719,-82.3790147
Gaffney Confederate Monument,"203 North Limestone Street, corner of Buford St. And Limestone St.",Gaffney,SC,South,Monument,Monument,1922,NA,35.0867256,-81.6381512
General Lee Drive,NA,Union,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.74266,-81.6088002
Hampton County,NA,Hampton,SC,South,County,County,1878,NA,32.8779425,-81.1276052
Jefferson Davis Highway,NA,NA,SC,NA,Road / Street / Highway,Highway / Roadway,NA,NA,33.5333104,-81.8421109
Jefferson Davis Road,NA,Mountville,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.343828,-81.9036146
Jonesville Confederate Monument,Depot And Pacolet Streets,Jonesville,SC,South,Monument,Monument,1907,NA,34.8384291,-81.6802552
Laurens Confederate Monument,Main St. South Public Square.,Laurens,SC,South,Monument,Monument,1910,NA,34.4991297,-82.0147826
Lee Central High School,1800 Wisacky Hwy,Bishopville,SC,South,School,School,NA,NA,34.1808243,-80.214035
Lee Central Middle School,41 Charlene Ln,Bishopville,SC,South,School,School,NA,NA,34.1854995,-80.2164227
Lee County,NA,Bishopville,SC,South,County,County,1902,NA,34.2182107,-80.2484056
Lee County Career & Technology Center,1804 Wisacky Hwy,Bishopville,SC,South,School,School,NA,NA,34.1803772,-80.2097359
Lee High School,990 Wisacky Hwy,Bishopville,SC,South,School,School,NA,NA,34.2011985,-80.2213291
Lexington Confederate Monument,Lexington County Courthouse,Lexington,SC,South,Monument / Courthouse,Monument,1886,NA,33.9815369,-81.2362107
Longstreet Theater and Annex at the University of South Carolina,NA,Columbia,SC,South,Building,Other,1870,NA,33.996112,-81.0274276
Monument to the Confederate Dead,Lee County Courthouse,Bishopville,SC,South,Monument / Courthouse,Monument,1913,NA,34.217283,-80.24951
Monument to the Confederate Dead,Public Square / Darlington County Courthouse,Darlington,SC,South,Monument / Courthouse,Monument,1880,NA,34.2998762,-79.8761741
Monument to the South Carolina Women of the Confederacy,State House.,Columbia,SC,South,Monument,Monument,1912,NA,34.0007104,-81.0348144
Newberry Confederate Monument,Town Common,Newberry,SC,South,Monument,Monument,1880,NA,34.2745833,-81.6187178
North Stonewall Street,NA,Rock Hill,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.9222734,-81.0196687
Old Stone Church Confederate Memorial,Anderson Highway,Clemson,SC,South,Monument,Monument,NA,NA,34.6754639,-82.8159511
Our Confederate Dead,Main St.,Walhalla,SC,South,Monument,Monument,1910,NA,34.766919,-83.075501
Our Confederate Dead,Anderson County Courthouse Plaza,Anderson,SC,South,Monument / Courthouse,Monument,1901,NA,34.503147,-82.650323
Our Confederate Dead Monument,6th Ave & Elm St,Conway,SC,South,Monument,Monument,NA,NA,35.0886963,-92.4421011
Our Confederate Soldiers,Lancaster County Courthouse,Lancaster,SC,South,Monument / Courthouse,Monument,1909,NA,34.7204257,-80.7709014
Richard Kirkland Memorial Fountain,Monument Square. Dekalb St.,Camden,SC,South,Monument,Monument,1911,NA,34.2475901,-80.629566
Robert E Lee Avenue,NA,Timmonsville,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.130742,-79.857472
Robert E Lee Boulevard,NA,Charleston,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.7398516,-79.912048
Robert E Lee Drive,NA,Walterboro,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.9379765,-80.6672904
Robert E Lee Lane,NA,Bluffton,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.2975531,-80.9654091
Robert E Lee Road,NA,Early Branch,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.7557807,-80.9151851
Robert E Lee Street,NA,Orangeburg,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.4787028,-80.8604526
Salem Confederate Monument,West Main Street,Salem,SC,South,Monument,Monument,2004,NA,34.888323,-82.973344
Sons of Confederate Veterans Commemorative License Plate,NA,Columbia,SC,South,Commemorative License Plate,Commemorative License Plate,NA,NA,34.0371912,-81.2177529
South Bonham Road,NA,Columbia,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.983166,-80.994054
South Carolina Confederate Monument,State House,Columbia,SC,South,Monument,Monument,1879,NA,34.0007104,-81.0348144
South Stonewall Street,NA,Rock Hill,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.913646,-81.0243727
Stonewall Drive,NA,Summerville,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.9449812,-80.1503307
